postcode,suburb,lat,lon,Local Government Area,Region,Year,A20,A50,A70,A80,A90,B10,B20,B30,B40,B50,B60,C10,C20,C30,C90,D10,D20,D30,D40,E10,E20,F10,F20,F30,F90,A,B,C,D,E,F,Total
3401,zumsteins,-37.092355,142.43193300000001,Horsham,Western Victoria,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3407,balmoral,-37.248109,141.84176200000002,Southern Grampians,Western Victoria,2012,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,2,0,0,9
3407,englefield,-37.31601,141.81832,Southern Grampians,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,gatum,-37.397755,141.956241,Southern Grampians,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,pigeon ponds,-37.295245,141.66824499999998,Southern Grampians,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,vasey,-37.370978,141.872121,Southern Grampians,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,arapiles,-36.779163,141.762526,Horsham,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,clear lake,-37.04162,141.716529,Horsham,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,douglas,-37.842988,144.892631,Horsham,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,duchembegarra,-36.623534,141.947299,Horsham,Western Victoria,2012,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
3409,grass flat,-36.664864,141.86531100000002,Horsham,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,jilpanger,-37.783465,145.175907,Horsham,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,miga lake,-36.938520000000004,141.626234,Horsham,Western Victoria,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3409,mitre,-36.754508,141.767459,Horsham,Western Victoria,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2
3409,natimuk,-36.741816,141.941948,Horsham,Western Victoria,2012,4,0,0,0,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,13
3409,noradjuha,-36.834829,141.972845,Horsham,Western Victoria,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3409,tooan,-36.783589,141.764633,Horsham,Western Victoria,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3409,wombelano,-37.079728,141.74704599999998,Horsham,Western Victoria,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3412,goroke,-36.747329,141.472623,West Wimmera,Western Victoria,2012,5,0,1,0,3,0,3,2,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,9,10,1,1,1,0,22
3413,minimay,-36.714185,141.180738,West Wimmera,Western Victoria,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3413,neuarpurr,-36.743083,141.071497,West Wimmera,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,ozenkadnook,-36.844934,141.330012,West Wimmera,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,peronne,-36.724135,141.37786200000002,West Wimmera,Western Victoria,2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
3414,antwerp,-36.298418,142.02455700000002,Hindmarsh,Western Victoria,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3414,dimboola,-36.455551,142.02758799999998,Hindmarsh,Western Victoria,2012,10,0,0,0,3,2,10,4,7,1,0,0,1,6,0,0,3,0,0,0,0,0,0,0,0,13,24,7,3,0,0,47
3414,tarranyurk,-36.211453000000006,142.034536,Hindmarsh,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3415,miram,-36.378089,141.357823,West Wimmera,Western Victoria,2012,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,5
3418,broughton,-36.165178000000004,141.334582,Hindmarsh,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,gerang gerung,-36.373589,141.885252,Hindmarsh,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
3418,glenlee,-36.244028,141.852554,Hindmarsh,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,kiata,-36.402759,141.79328,Hindmarsh,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,6
3418,lawloit,-36.419148,141.463761,Hindmarsh,Western Victoria,2012,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,3,1,2,0,1,7
3418,little desert,-36.48148,141.600922,Hindmarsh,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,lorquon,-36.133321,141.749243,Hindmarsh,Western Victoria,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3418,netherby,-36.104936,141.616536,Hindmarsh,Western Victoria,2012,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
3418,nhill,-36.332858,141.65063500000002,Hindmarsh,Western Victoria,2012,2,0,0,1,1,2,13,7,24,2,0,2,1,11,0,4,6,0,0,1,2,0,0,0,0,4,48,14,10,3,0,79
3418,yanac,-36.147883,141.435374,Hindmarsh,Western Victoria,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3
3419,kaniva,-36.377563,141.244901,Hindmarsh,Western Victoria,2012,7,0,0,0,0,0,5,7,6,0,0,0,0,7,0,1,6,0,0,0,0,0,0,0,0,7,18,7,7,0,0,39
3420,lillimur,-36.361245000000004,141.117251,West Wimmera,Western Victoria,2012,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3
3420,serviceton,-36.376549,140.986209,West Wimmera,Western Victoria,2012,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
3420,telopea downs,-36.130559999999996,141.143503,West Wimmera,Western Victoria,2012,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3
3423,jeparit,-36.140570000000004,141.987191,Hindmarsh,Western Victoria,2012,2,0,1,0,3,0,7,4,5,0,0,0,1,1,0,0,4,0,0,0,3,0,0,0,0,6,16,2,4,3,0,31
3424,albacutya,-35.691918,141.974601,Hindmarsh,Western Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
3424,yaapeet,-35.766065000000005,142.060249,Hindmarsh,Western Victoria,2012,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
3427,diggers rest,-37.627752,144.71998100000002,Hume,Western Metropolitan,2012,2,0,0,0,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,7,0,0,2,0,13
3428,bulla,-37.637155,144.804139,Hume,Western Metropolitan,2012,3,0,0,1,0,0,4,5,10,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,4,19,6,0,1,0,30
3429,sunbury,-37.576859000000006,144.731425,Hume,Western Metropolitan,2012,170,7,21,20,39,16,280,212,448,36,0,12,2,42,0,21,37,2,0,7,41,0,3,3,0,257,992,56,60,48,6,1419
3429,wildwood,-37.575434,144.795859,Hume,Western Metropolitan,2012,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4
3430,clarkefield,-37.483711,144.745723,Hume,Western Metropolitan,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3431,riddells creek,-37.463999,144.66504799999998,Macedon Ranges,Northern Victoria,2012,2,0,1,1,1,0,15,15,25,1,0,0,1,3,0,2,0,0,0,0,1,0,1,1,1,5,56,4,2,1,3,71
3432,bolinda,-37.433632,144.77976999999998,Macedon Ranges,Northern Victoria,2012,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3
3434,cherokee,-37.389195,144.6379,Macedon Ranges,Northern Victoria,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3434,kerrie,-37.390614,144.69708799999998,Macedon Ranges,Northern Victoria,2012,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
3434,romsey,-37.348923,144.74235900000002,Macedon Ranges,Northern Victoria,2012,16,0,0,2,2,1,12,19,46,3,0,3,1,1,0,2,2,3,0,2,6,0,0,1,1,20,81,5,7,8,2,123
3434,springfield,-37.358834,144.821043,Macedon Ranges,Northern Victoria,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2
3435,benloch,-37.189508000000004,144.692899,Macedon Ranges,Northern Victoria,2012,0,0,0,0,0,2,1,2,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,3,0,0,14
3435,goldie,-37.255579,144.801162,Macedon Ranges,Northern Victoria,2012,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
3435,lancefield,-37.276795,144.731718,Macedon Ranges,Northern Victoria,2012,4,0,0,1,1,0,13,12,19,3,0,0,0,1,0,2,2,1,0,0,1,0,0,0,0,6,47,1,5,1,0,60
3435,nulla vale,-37.172089,144.75091799999998,Macedon Ranges,Northern Victoria,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2
3437,bullengarook,-37.523331,144.477431,Macedon Ranges,Northern Victoria,2012,1,0,0,0,0,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,7,1,0,0,2,11
3437,gisborne,-37.488037,144.59112,Macedon Ranges,Northern Victoria,2012,24,0,6,2,2,0,43,19,57,0,0,0,0,8,0,3,4,0,0,3,9,0,1,0,1,34,119,8,7,12,2,182
3437,gisborne south,-37.53865,144.597248,Macedon Ranges,Northern Victoria,2012,0,0,0,0,0,1,2,4,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,14
3438,new gisborne,-37.459119,144.599206,Macedon Ranges,Northern Victoria,2012,4,0,0,0,0,0,21,4,16,0,0,0,0,2,0,0,0,3,0,1,1,0,0,0,0,4,41,2,3,2,0,52
3440,macedon,-37.399584000000004,144.588405,Macedon Ranges,Northern Victoria,2012,1,0,0,0,0,1,13,13,19,2,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,1,48,3,2,1,0,55
3441,mount macedon,-37.396044,144.590721,Macedon Ranges,Northern Victoria,2012,1,0,0,0,0,1,1,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,16
3442,ashbourne,-37.385948,144.446407,Macedon Ranges,Northern Victoria,2012,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4
3442,cadello,-37.295815000000005,144.543992,Macedon Ranges,Northern Victoria,2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
3442,carlsruhe,-37.286556,144.513823,Macedon Ranges,Northern Victoria,2012,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,8
3442,cobaw,-37.260826,144.65590600000002,Macedon Ranges,Northern Victoria,2012,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
3442,hesket,-37.34745,144.620225,Macedon Ranges,Northern Victoria,2012,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,6
3442,newham,-37.313334999999995,144.592383,Macedon Ranges,Northern Victoria,2012,0,0,0,0,1,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,12
3442,rochford,-37.311685,144.676513,Macedon Ranges,Northern Victoria,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3442,woodend,-37.356809999999996,144.52727,Macedon Ranges,Northern Victoria,2012,14,0,2,0,1,1,43,19,54,7,0,0,0,1,0,2,4,2,0,1,11,0,0,0,1,17,124,1,8,12,1,163
3442,woodend north,-37.323937,144.541667,Macedon Ranges,Northern Victoria,2012,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
3444,barfold,-37.091978000000005,144.50611,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5
3444,baynton,-37.147477,144.62853700000002,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3444,baynton east,-37.122322,144.71193,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,edgecombe,-37.183037,144.493092,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3444,glenhope,-37.086279,144.60921100000002,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,greenhill,-37.174031,144.449466,Mount Alexander,Northern Victoria,2012,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
3444,kyneton,-37.248467,144.453354,Mount Alexander,Northern Victoria,2012,30,0,5,4,8,7,73,29,93,9,0,2,2,4,0,4,26,6,0,13,40,0,0,1,1,47,211,8,36,53,2,357
3444,kyneton south,-37.286853,144.445689,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,langley,-37.149333,144.493373,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
3444,lauriston,-37.239435,144.368266,Mount Alexander,Northern Victoria,2012,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,6
3444,lyal,-36.929279,144.459509,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,metcalfe east,-37.137839,144.447253,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,mia mia,-37.000433,144.570796,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
3444,myrtle creek,-36.951244,144.42854499999999,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,pastoria,-37.216862,144.53667,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,pastoria east,-37.178335,144.640182,Mount Alexander,Northern Victoria,2012,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3
3444,pipers creek,-37.252289000000005,144.547277,Mount Alexander,Northern Victoria,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3444,redesdale,-37.021382,144.53205400000002,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
3444,sidonia,-37.137443,144.57380600000002,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3444,spring hill,-37.314116,144.35067,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
3444,tylden,-37.32541,144.406442,Mount Alexander,Northern Victoria,2012,3,0,0,0,0,0,0,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,8,1,1,0,1,14
3444,tylden south,-37.353578000000006,144.37346399999998,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3446,drummond north,-37.199978,144.29344,Hepburn,Northern Victoria,2012,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,5
3446,malmsbury,-37.18842,144.382533,Hepburn,Northern Victoria,2012,3,0,3,1,3,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,17
3447,taradale,-37.133438,144.356519,Hepburn,Northern Victoria,2012,0,0,0,1,0,0,2,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8,0,2,0,0,11
3448,elphinstone,-37.105,144.337783,Mount Alexander,Northern Victoria,2012,1,0,0,0,1,0,2,4,6,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,14,0,3,0,0,19
3448,metcalfe,-37.102084000000005,144.423136,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3448,sutton grange,-36.990505999999996,144.358577,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,castlemaine,-37.063869,144.217101,Mount Alexander,Northern Victoria,2012,45,1,13,6,11,3,51,27,99,5,0,2,2,13,0,4,34,3,0,5,39,0,0,0,0,76,185,17,41,44,0,363
3450,moonlight flat,-37.060183,144.244448,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,barkers creek,-37.0292,144.239946,Mount Alexander,Northern Victoria,2012,2,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,4,1,0,2,0,10
3451,campbells creek,-37.094107,144.20375900000002,Mount Alexander,Northern Victoria,2012,1,0,1,0,1,1,5,8,13,2,0,0,0,0,0,0,2,1,0,0,1,0,0,1,2,3,29,0,3,1,3,39
3451,chewton,-37.081139,144.25651000000002,Mount Alexander,Northern Victoria,2012,3,0,0,0,0,1,2,3,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,11,0,2,0,0,16
3451,chewton bushlands,-37.073952,144.286574,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,faraday,-37.043052,144.290219,Mount Alexander,Northern Victoria,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
3451,fryerstown,-37.141197,144.24988000000002,Mount Alexander,Northern Victoria,2012,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,1,1,0,6
3451,glenluce,-37.187501,144.23946999999998,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,gower,-37.032579999999996,144.100645,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,guildford,-37.151069,144.160962,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
3451,irishtown,-37.153711,144.23221,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,mckenzie hill,-37.069084000000004,144.198261,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3451,muckleford,-37.057404,144.145959,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,2,4
3451,tarilta,-37.166325,144.192235,Mount Alexander,Northern Victoria,2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
3451,vaughan,-37.157268,144.210421,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3451,yapeen,-37.122721999999996,144.16841000000002,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6
3453,harcourt,-36.998965000000005,144.262588,Mount Alexander,Northern Victoria,2012,2,0,1,0,2,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,14,0,0,0,1,20
3453,harcourt north,-36.970325,144.28189,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
3453,ravenswood,-36.899628,144.217529,Mount Alexander,Northern Victoria,2012,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,1,0,0,7
3453,ravenswood south,-36.934927,144.227601,Mount Alexander,Northern Victoria,2012,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,5
3458,barrys reef,-37.451989000000005,144.293564,Moorabool,Northern Victoria,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3458,blackwood,-37.472283000000004,144.306407,Moorabool,Northern Victoria,2012,0,0,1,0,1,1,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,8,1,0,0,1,12
3458,fern hill,-37.357651000000004,144.39269199999998,Moorabool,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3458,lerderderg,-37.51709,144.37593,Moorabool,Northern Victoria,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,little hampton,-37.359474,144.292594,Moorabool,Northern Victoria,2012,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,9
3458,newbury,-37.409771,144.289521,Moorabool,Northern Victoria,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3458,north blackwood,-37.466577,144.303975,Moorabool,Northern Victoria,2012,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
3458,trentham,-37.389363,144.326001,Moorabool,Northern Victoria,2012,3,0,0,0,0,0,11,5,5,1,0,0,0,2,0,0,2,1,0,0,1,0,1,0,0,3,22,2,3,1,1,32
3458,trentham east,-37.396258,144.38148600000002,Moorabool,Northern Victoria,2012,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
3460,basalt,-37.308233,144.094647,Hepburn,Northern Victoria,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3460,daylesford,-37.343587,144.142321,Hepburn,Northern Victoria,2012,22,0,4,0,4,2,35,27,58,4,0,0,0,3,0,0,6,4,0,1,6,0,1,0,1,30,126,3,10,7,2,178
3461,bullarto,-37.394334,144.221001,Hepburn,Northern Victoria,2012,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
